phase,mode,condition,case_id,repeat,terminal,terminal_status,final_answer_accuracy,jurisdiction_ok,rate_ok,exemption_ok,reverse_charge_ok,liable_party_ok,vat_or_reason_ok,trace_consistent,earliest_failing_subtask,earliest_error_ties,prompt_tokens,completion_tokens,total_tokens,tool_calls,retries,dollars,latency_ms,injection_mode,injection_tau,injection_fired,substitution_success,record_substituted,step_CLS_ok,step_CLS_status,step_JUR_ok,step_JUR_status,step_RAT_ok,step_RAT_status,step_EXM_ok,step_EXM_status,step_RCH_ok,step_RCH_status
3,timeout,C1,eval_028,2,False,ok,True,True,True,True,True,True,True,True,,,31047,1560,32607,4,6,0.038847,18463.406466995366,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_028,3,False,ok,True,True,True,True,True,True,True,True,,,31064,1552,32616,4,6,0.038824,17598.812287993496,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_028,4,False,ok,True,True,True,True,True,True,True,True,,,31047,1560,32607,4,6,0.038847,19517.05185198807,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_029,0,False,ok,True,True,True,True,True,True,True,True,,,31130,1519,32649,4,6,0.038725,22905.130016995827,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_029,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,31055,1560,32615,4,6,0.038855,18427.46549201547,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C1,eval_029,2,False,ok,True,True,True,True,True,True,True,True,,,31076,1570,32646,4,6,0.038926,23269.67077801237,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_029,3,False,ok,True,True,True,True,True,True,True,True,,,31201,1575,32776,4,6,0.039076,19206.130720005604,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_029,4,False,ok,True,True,True,True,True,True,True,True,,,31130,1573,32703,4,6,0.038995,18554.912993015023,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_030,0,False,ok,True,True,True,True,True,True,True,True,,,31129,1554,32683,4,6,0.038899,20699.30982097867,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_030,1,False,ok,True,True,True,True,True,True,True,True,,,31113,1550,32663,4,6,0.038863,20342.332760017598,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_030,2,False,ok,True,True,True,True,True,True,True,True,,,31100,1538,32638,4,6,0.03879,17407.76715998072,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_030,3,False,ok,True,True,True,True,True,True,True,True,,,30812,1490,32302,4,6,0.038262,17184.213972010184,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_030,4,False,ok,True,True,True,True,True,True,True,True,,,30783,1488,32271,4,6,0.038223,17235.127073014155,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_031,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,34608,2708,37316,5,6,0.048148,26485.23436798132,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C1,eval_031,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,36302,2947,39249,7,6,0.051037,27932.27557800128,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C1,eval_031,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,35126,2938,38064,5,6,0.049816,24307.089382986305,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C1,eval_031,3,False,ok,True,True,True,True,True,True,True,True,,,35133,2954,38087,5,6,0.049903,23265.503650996834,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_031,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,36155,2916,39071,7,6,0.050735,22988.674374006223,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C1,eval_032,0,False,ok,True,True,True,True,True,True,True,True,,,34767,3047,37814,4,6,0.050002,25381.14037399646,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_032,1,False,ok,True,True,True,True,True,True,True,True,,,34512,2916,37428,4,6,0.049092,23125.271204015007,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_032,2,False,ok,True,True,True,True,True,True,True,True,,,34793,3037,37830,4,6,0.049978,21944.129119015997,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_032,3,False,ok,True,True,True,True,True,True,True,True,,,34537,2944,37481,4,6,0.049257,23845.670628012158,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_032,4,False,ok,True,True,True,True,True,True,True,True,,,34555,2922,37477,4,6,0.049165,22511.985236982582,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_033,0,False,ok,True,True,True,True,True,True,True,True,,,32404,2049,34453,5,6,0.042649,28773.316436010646,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_033,1,False,ok,True,True,True,True,True,True,True,True,,,32799,2179,34978,5,6,0.043694,19495.043962000636,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_033,2,False,ok,True,True,True,True,True,True,True,True,,,33036,2219,35255,5,6,0.044131,19570.725577999838,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_033,3,False,ok,True,True,True,True,True,True,True,True,,,33076,2196,35272,5,6,0.044056,22693.467956996756,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_033,4,False,ok,True,True,True,True,True,True,True,True,,,33476,2352,35828,5,6,0.045236,22107.109682023292,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_034,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,35448,3092,38540,6,6,0.050908,24271.014523983467,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C1,eval_034,1,False,ok,True,True,True,True,True,True,True,True,,,35008,2948,37956,6,6,0.049748,28606.22360900743,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_034,2,False,ok,True,True,True,True,True,True,True,True,,,35406,3084,38490,6,6,0.050826,23372.57901902194,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_034,3,False,ok,True,True,True,True,True,True,True,True,,,35056,2956,38012,6,6,0.049836,23215.594367997255,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_034,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,35458,3097,38555,6,6,0.050943,24062.409150006715,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C1,eval_035,0,False,ok,True,True,True,True,True,True,True,True,,,35120,3034,38154,5,6,0.05029,22598.25096599525,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_035,1,False,ok,True,True,True,True,True,True,True,True,,,34393,2802,37195,5,6,0.048403,23890.51652001217,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_035,2,False,ok,True,True,True,True,True,True,True,True,,,34643,2867,37510,5,6,0.048978,23441.622988990275,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_035,3,False,ok,True,True,True,True,True,True,True,True,,,34688,2881,37569,5,6,0.049093,21820.279134000884,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_035,4,False,ok,True,True,True,True,True,True,True,True,,,34667,2915,37582,5,6,0.049242,23927.82382000587,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_036,0,False,ok,True,True,True,True,True,True,True,True,,,33169,2210,35379,5,6,0.044219,19894.90965299774,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_036,1,False,ok,True,True,True,True,True,True,True,True,,,33132,2239,35371,5,6,0.044327,25524.269618006656,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_036,2,False,ok,True,True,True,True,True,True,True,True,,,33789,2450,36239,5,6,0.046039,22355.90782298823,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_036,3,False,ok,True,True,True,True,True,True,True,True,,,33893,2488,36381,5,6,0.046333,21695.336023985874,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_036,4,False,ok,True,True,True,True,True,True,True,True,,,33719,2375,36094,5,6,0.045594,20373.49233799614,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_037,0,False,ok,True,True,True,True,True,True,True,True,,,33060,2265,35325,5,6,0.044385,20796.21223101276,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_037,1,False,ok,True,True,True,True,True,True,True,True,,,33018,2207,35225,5,6,0.044053,25312.49731700518,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_037,2,False,ok,True,True,True,True,True,True,True,True,,,33428,2363,35791,5,6,0.045243,21119.619440985844,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_037,3,False,ok,True,True,True,True,True,True,True,True,,,33018,2200,35218,5,6,0.044018,20891.552576009417,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_037,4,False,ok,True,True,True,True,True,True,True,True,,,33338,2312,35650,5,6,0.044898,19331.482666981174,timeout,EXM,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_038,0,False,ok,True,True,True,True,True,True,True,True,,,35505,2517,38022,7,6,0.04809,21619.639521988574,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_038,1,False,ok,True,True,True,True,True,True,True,True,,,34843,2517,37360,6,6,0.047428,23739.715417003026,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_038,2,False,ok,True,True,True,True,True,True,True,True,,,34179,2406,36585,6,6,0.046209,23042.11700000451,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_038,3,False,ok,True,True,True,True,True,True,True,True,,,35048,2421,37469,7,6,0.047153,21519.224572984967,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_038,4,False,ok,True,True,True,True,True,True,True,True,,,33351,2198,35549,6,6,0.044341,18716.890018986305,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_039,0,False,ok,True,True,True,True,True,True,True,True,,,33100,2205,35305,6,6,0.044125,25429.894698987482,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_039,1,False,ok,True,True,True,True,True,True,True,True,,,32874,2109,34983,6,6,0.043419,21194.87683600164,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_039,2,False,ok,True,True,True,True,True,True,True,True,,,33102,2206,35308,6,6,0.044132,18781.93566898699,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_039,3,False,ok,True,True,True,True,True,True,True,True,,,32883,2127,35010,6,6,0.043518,21342.872482986422,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_039,4,False,ok,True,True,True,True,True,True,True,True,,,32883,2127,35010,6,6,0.043518,23150.86804900784,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C1,eval_040,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,33527,2272,35799,6,6,0.044887,22972.65736499685,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C1,eval_040,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,29953,2187,32140,5,6,0.040888,22310.57676297496,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C1,eval_040,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,29890,2312,32202,4,6,0.04145,21677.208524983143,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C1,eval_040,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,34293,2340,36633,7,6,0.045993,22598.513214994455,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C1,eval_040,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,33822,2362,36184,6,6,0.045632,21604.625026026042,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C2,eval_001,0,False,ok,True,True,True,True,True,True,True,True,,,18988,1395,20383,5,4,0.025963,15717.1849340084,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_001,1,False,ok,True,True,True,True,True,True,True,True,,,18988,1500,20488,5,4,0.026488,17078.20622099098,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_001,2,False,ok,True,True,True,True,True,True,True,True,,,18988,1492,20480,5,4,0.026448,18549.334432987962,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_001,3,False,ok,True,True,True,True,True,True,True,True,,,19010,1387,20397,5,4,0.025945,18023.46154898987,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_001,4,False,ok,True,True,True,True,True,True,True,True,,,18978,1526,20504,5,4,0.026608,17014.490594010567,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_002,0,False,ok,True,True,True,True,True,True,True,True,,,19166,1568,20734,5,4,0.027006,18439.432723011123,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_002,1,False,ok,True,True,True,True,True,True,True,True,,,19055,1510,20565,5,4,0.026605,15233.019945997512,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_002,2,False,ok,True,True,True,True,True,True,True,True,,,19035,1486,20521,5,4,0.026465,16160.609537007986,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_002,3,False,ok,True,True,True,True,True,True,True,True,,,19097,1503,20600,5,4,0.026612,18209.811170003377,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_002,4,False,ok,True,True,True,True,True,True,True,True,,,19061,1415,20476,5,4,0.026136,15717.185779009014,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_003,0,False,ok,True,True,True,True,True,True,True,True,,,19023,1504,20527,5,4,0.026543,18447.808427998098,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_003,1,False,ok,True,True,True,True,True,True,True,True,,,19023,1514,20537,5,4,0.026593,15920.89444299927,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_003,2,False,ok,True,True,True,True,True,True,True,True,,,19034,1500,20534,5,4,0.026534,20498.12989801285,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_003,3,False,ok,True,True,True,True,True,True,True,True,,,19046,1503,20549,5,4,0.026561,16377.731656015385,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_003,4,False,ok,True,True,True,True,True,True,True,True,,,19081,1512,20593,5,4,0.026641,23365.595923998626,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_004,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13191,1298,14489,4,2,0.019681,14057.462274999125,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C2,eval_004,1,False,ok,True,True,True,True,True,True,True,True,,,13328,1329,14657,5,2,0.019973,15173.750393994851,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_004,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13219,1338,14557,4,2,0.019909,15020.386945019709,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C2,eval_004,3,False,ok,True,True,True,True,True,True,True,True,,,13325,1336,14661,5,2,0.020005,15879.434995003976,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_004,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13212,1317,14529,4,2,0.019797,14846.884530008538,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C2,eval_005,0,False,ok,True,True,True,True,True,True,True,True,,,11167,1156,12323,5,2,0.016947,13262.281687988434,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_005,1,False,ok,True,True,True,True,True,True,True,True,,,11187,1356,12543,5,2,0.017967,14197.355921991402,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_005,2,False,ok,True,True,True,True,True,True,True,True,,,11298,1383,12681,6,2,0.018213,13021.987496991642,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_005,3,False,ok,True,True,True,True,True,True,True,True,,,11169,1301,12470,5,2,0.017674,12316.715405992,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_005,4,False,ok,True,True,True,True,True,True,True,True,,,11257,1229,12486,5,2,0.017402,14144.121416000417,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_006,0,False,ok,True,True,True,True,True,True,True,True,,,11188,1221,12409,4,2,0.017293,11911.18345898576,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_006,1,False,ok,True,True,True,True,True,True,True,True,,,11151,1195,12346,4,2,0.017126,11626.293616980547,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_006,2,False,ok,True,True,True,True,True,True,True,True,,,11368,1268,12636,6,2,0.017708,16922.61436500121,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_006,3,False,ok,True,True,True,True,True,True,True,True,,,11401,1303,12704,6,2,0.017916,13454.97647600132,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_006,4,False,ok,True,True,True,True,True,True,True,True,,,11343,1225,12568,6,2,0.017468,13381.201524985954,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_007,0,False,ok,True,True,True,True,True,True,True,True,,,18962,1505,20467,5,4,0.026487,17875.8166860207,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_007,1,False,ok,True,True,True,True,True,True,True,True,,,18949,1502,20451,5,4,0.026459,18099.080185987987,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_007,2,False,ok,True,True,True,True,True,True,True,True,,,19024,1515,20539,5,4,0.026599,24831.593573995633,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_007,3,False,ok,True,True,True,True,True,True,True,True,,,18962,1494,20456,5,4,0.026432,16687.177312007407,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_007,4,False,ok,True,True,True,True,True,True,True,True,,,18940,1500,20440,5,4,0.02644,21530.056937015615,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_008,0,False,ok,True,True,True,True,True,True,True,True,,,11238,1505,12743,5,2,0.018763,22850.611316011054,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_008,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13309,1364,14673,5,2,0.020129,17319.420268991962,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C2,eval_008,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13219,1304,14523,4,2,0.019739,15246.618592005689,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C2,eval_008,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11117,1440,12557,4,2,0.018317,15121.68656900758,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C2,eval_008,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13195,1259,14454,4,2,0.01949,12752.85579499905,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,timeout,C2,eval_009,0,False,ok,True,True,True,True,True,True,True,True,,,19101,1560,20661,5,4,0.026901,16751.57694600057,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_009,1,False,ok,True,True,True,True,True,True,True,True,,,19007,1517,20524,5,4,0.026592,19559.98359300429,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_009,2,False,ok,True,True,True,True,True,True,True,True,,,18950,1512,20462,5,4,0.02651,17865.086350007914,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_009,3,False,ok,True,True,True,True,True,True,True,True,,,18966,1515,20481,5,4,0.026541,17453.452626010403,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_009,4,False,ok,True,True,True,True,True,True,True,True,,,18964,1510,20474,5,4,0.026514,18044.775185990147,timeout,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_010,0,False,ok,True,True,True,True,True,True,True,True,,,11503,1404,12907,6,2,0.018523,15936.769975000061,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_010,1,False,ok,True,True,True,True,True,True,True,True,,,11277,1332,12609,6,2,0.017937,13227.210806013318,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_010,2,False,ok,True,True,True,True,True,True,True,True,,,11277,1297,12574,6,2,0.017762,12538.953495997703,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_010,3,False,ok,True,True,True,True,True,True,True,True,,,11195,1263,12458,4,2,0.01751,19849.401029990986,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_010,4,False,ok,True,True,True,True,True,True,True,True,,,11208,1269,12477,4,2,0.017553,13948.605507001048,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_011,0,False,ok,True,True,True,True,True,True,True,True,,,19172,1594,20766,5,4,0.027142,18463.17121500033,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_011,1,False,ok,True,True,True,True,True,True,True,True,,,19113,1549,20662,5,4,0.026858,20300.326976022916,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_011,2,False,ok,True,True,True,True,True,True,True,True,,,19099,1547,20646,5,4,0.026834,16445.739680028055,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_011,3,False,ok,True,True,True,True,True,True,True,True,,,19127,1618,20745,5,4,0.027217,22186.569423996843,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_011,4,False,ok,True,True,True,True,True,True,True,True,,,19125,1593,20718,5,4,0.02709,17364.414997020504,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_012,0,False,ok,True,True,True,True,True,True,True,True,,,11289,1358,12647,5,2,0.018079,13177.744270011317,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_012,1,False,ok,True,True,True,True,True,True,True,True,,,13349,1399,14748,4,2,0.020344,15675.669894000748,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_012,2,False,ok,True,True,True,True,True,True,True,True,,,13342,1528,14870,4,2,0.020982,17763.464638002915,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_012,3,False,ok,True,True,True,True,True,True,True,True,,,13330,1508,14838,4,2,0.02087,17130.179971980397,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_012,4,False,ok,True,True,True,True,True,True,True,True,,,11291,1394,12685,5,2,0.018261,14253.31918601296,timeout,CLS,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_013,0,False,ok,True,True,True,True,True,True,True,True,,,13271,1382,14653,4,2,0.020181,14256.845299009,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_013,1,False,ok,True,True,True,True,True,True,True,True,,,13339,1514,14853,4,2,0.020909,18287.187148991507,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_013,2,False,ok,True,True,True,True,True,True,True,True,,,13280,1314,14594,4,2,0.01985,19732.62346998672,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_013,3,False,ok,True,True,True,True,True,True,True,True,,,13416,1363,14779,5,2,0.020231,15820.337530021789,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_013,4,False,ok,True,True,True,True,True,True,True,True,,,15698,1537,17235,5,2,0.023383,18257.16942199506,timeout,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_014,0,False,ok,True,True,True,True,True,True,True,True,,,19197,1579,20776,5,4,0.027092,16694.37816599384,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_014,1,False,ok,True,True,True,True,True,True,True,True,,,19225,1565,20790,5,4,0.02705,17638.63708698773,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,timeout,C2,eval_014,2,False,ok,True,True,True,True,True,True,True,True,,,19217,1624,20841,5,4,0.027337,17634.509761002846,timeout,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
